(Deal ID),(Products),(Industry),(Category),(Super Region),(Start Date),(Term in Days),(Amount $)
0063a00000hiJQvAAM,RHEL,Financial Services,C,APAC,9/30/2020,1095.0,5832.4770750000025
0063a00000hiw5vAAA,RHEL,Other,C,EMEA,9/30/2020,365.0,-1835914.6950000003
0063a00000hk7OjAAI,CLOUD INFRASTRUCTURE,Telecom,C,APAC,9/30/2020,365.0,94026.35994999998
0063a00000hklzjAAA,OPENSHIFT,Manufacturing,C,EMEA,9/30/2020,365.0,159914.357775
0063a00000iEHD8AAO,TRAINING,,C,APAC,9/30/2020,365.0,33309.587025
0063a00000iEobJAAS,TRAINING,Insurance,C,EMEA,9/30/2020,365.0,6916.715299999999
0063a00000iEobJAAS,TRAINING,Insurance,C,EMEA,9/30/2020,365.0,6916.715299999999
0063a00000iEobJAAS,TRAINING,Insurance,C,EMEA,9/30/2020,365.0,6916.715299999999
0063a00000iEobJAAS,TRAINING,Insurance,C,EMEA,9/30/2020,365.0,6916.715299999999
0063a00000iEobJAAS,TRAINING,Insurance,C,EMEA,9/30/2020,365.0,6916.715299999999
0063a00000iEpdcAAC,MIDDLEWARE,Energy,C,EMEA,9/30/2020,365.0,1717.3168999999998
0063a00000iEpmKAAS,RHEL,,C,,9/30/2020,365.0,1327.5975
006f200001zrWOWAA2,RHEL,Insurance,C,EMEA,9/30/2020,365.0,654.8605749999998
006f200001zrWOWAA2,RHEL,Insurance,C,EMEA,9/30/2020,365.0,654.8605749999998
006f200001zrWOWAA2,RHEL,Insurance,C,EMEA,9/30/2020,365.0,396.16897499999993
006f200001zrWOWAA2,RHEL,Insurance,C,EMEA,9/30/2020,365.0,396.16897499999993
006f200001zrWOWAA2,RHEL,Insurance,C,EMEA,9/30/2020,365.0,285.91387500000013
006f200001zrWOWAA2,RHEL,Insurance,C,EMEA,9/30/2020,365.0,285.91387500000013
006f200001zrWOWAA2,RHEL,Insurance,C,EMEA,9/30/2020,365.0,25.813599999999994
006f200001zrWOWAA2,RHEL,Insurance,C,EMEA,9/30/2020,365.0,25.813599999999994
006f200001zrWOWAA2,RHEL,Insurance,C,EMEA,9/30/2020,365.0,529.046975
006f200001zrWOWAA2,RHEL,Insurance,C,EMEA,9/30/2020,365.0,529.046975
006f200001zrWOWAA2,RHEL,Insurance,C,EMEA,9/30/2020,365.0,513.698725
006f200001zrWOWAA2,RHEL,Insurance,C,EMEA,9/30/2020,365.0,513.698725
0063a00000h5ZdsAAE,CONSULTING,Government,B,LATAM,12/11/2020,,423928.0791
0063a00000h6Pb3AAE,CONSULTING,Government,P,,4/15/2021,,2102400.0
0063a00000hhkbmAAA,TRAINING,Media / Technology,P,,1/29/2021,365.0,23027.5
0063a00000iEraiAAC,ANSIBLE,Education,P,,1/20/2021,365.0,37072.2
006f200001zaUdJAAU,TRAINING,Media / Technology,P,,1/29/2021,365.0,11463.75
0063a00000gNMk1AAG,OPENSHIFT,Financial Services,C,APAC,9/30/2020,1095.0,247839.0786
0063a00000gNMk1AAG,RHEL,Financial Services,C,APAC,9/30/2020,1095.0,2957.140125
0063a00000hhhJxAAI,RHEL,Manufacturing,P,,1/29/2021,365.0,16715.795000000002
0063a00000hibZBAAY,CONSULTING,Financial Services,C,APAC,9/30/2020,,40864.1849
0063a00000hibZBAAY,CONSULTING,Financial Services,C,APAC,9/30/2020,,127308.913925
0063a00000hibZBAAY,CONSULTING,Financial Services,C,APAC,9/30/2020,,207335.63555
0063a00000hj2mQAAQ,TRAINING,Manufacturing,P,,1/29/2021,365.0,11463.75
0063a00000iEsLcAAK,TRAINING,,C,EMEA,9/30/2020,1.0,32.45749999999998
0063a00000iEsMIAA0,TRAINING,,C,EMEA,9/29/2020,1.0,202.76000000000005
0063a00000iEsMIAA0,TRAINING,,C,EMEA,9/29/2020,3.0,656.9
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,27232.5
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,54565.0
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,27232.5
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,76220.75
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,152541.5
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,76220.75
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,22102.4
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,44304.8
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,22102.4
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,83474.375
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,167048.75
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,83474.375
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,61187.875
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,122475.75
0063a00000h8lLLAAY,CONSULTING,Government,B,,12/28/2020,,61187.875
0063a00000hjJ64AAE,TRAINING,Media / Technology,P,,1/29/2021,365.0,11463.75
0063a00000hjxTZAAY,TRAINING,Manufacturing,P,,1/29/2021,365.0,57718.75
0063a00000hkELCAA2,TRAINING,Manufacturing,P,,1/29/2021,365.0,46155.0
0063a00000iEJ55AAG,CONSULTING,Retail,B,,12/31/2020,365.0,147075.0
006f200001x3lpDAAQ,CONSULTING,Government,P,,2/24/2021,,578087.5
0063a00000h60ReAAI,CLOUD INFRASTRUCTURE,Media / Technology,P,,1/29/2021,365.0,100685.44
0063a00000hCdCfAAK,ANSIBLE,Media / Technology,P,,1/29/2021,1095.0,19873.75
0063a00000hCeyZAAS,MIDDLEWARE,Government,P,,3/19/2021,365.0,315275.0
0063a00000hCn01AAC,ANSIBLE,Other,B,LATAM,3/23/2021,1095.0,25865.875
0063a00000hk89jAAA,ANSIBLE,Financial Services,B,,11/30/2020,365.0,735775.0
0063a00000hk89jAAA,ANSIBLE,Financial Services,B,EMEA,11/30/2020,365.0,735775.0
0063a00000iEpmtAAC,CONSULTING,Government,P,,12/1/2020,,2102400.0
0063a00000iEsPlAAK,RHEL,Health Care,C,,9/29/2020,365.0,-14993.163875000002
0063a00000iEsPlAAK,RHEL,Health Care,C,,9/29/2020,365.0,-8267.855075
006f200001za4PnAAI,CLOUD INFRASTRUCTURE,Media / Technology,P,,1/29/2021,365.0,13141.545000000002
006f200001za4PnAAI,ANSIBLE,Media / Technology,P,,1/29/2021,365.0,84000.0
006f200001zrF0YAAU,OPENSHIFT,Manufacturing,P,,1/29/2021,365.0,105025.0
006f200001zrF0YAAU,STORAGE,Manufacturing,P,,1/29/2021,365.0,6207.5
0063a00000gNSO3AAO,RHEL,Information Technology,B,,9/25/2020,365.0,2631.1475
0063a00000gOaGcAAK,TRAINING,Services,P,EMEA,6/30/2021,365.0,130416.450975
0063a00000iEsQLAA0,OPENSHIFT,Financial Services,P,APAC,9/30/2023,1095.0,247839.0786
0063a00000iEsQLAA0,RHEL,Financial Services,P,APAC,9/30/2023,1095.0,2957.140125
006f200001udk99AAA,RHEL,Consulting,B,,7/22/2022,365.0,4783.0983
006f200001x4VlbAAE,RHEL,Consulting,P,,2/28/2018,365.0,19032.75
006f200001x4VlbAAE,TRAINING,Consulting,P,,2/28/2018,365.0,11463.75
006f200001zpgGgAAI,RHEL,Consulting,P,,12/21/2020,365.0,6901.892675
006f200001zpgGgAAI,RHEL,Consulting,P,,12/21/2020,365.0,24304.979
0063a00000iZsZqAAK,TRAINING,,P,,3/31/2021,365.0,73487.5
0066000001nn2tmAAA,RHEL,,P,,8/11/2020,365.0,3441.91355
0066000001p5Tf4AAE,CONSULTING,Information Technology,P,,7/28/2017,365.0,25550.5
0066000001qqOiaAAE,MIDDLEWARE,Other,P,,7/18/2017,365.0,21345.5
0063a00000hjtRBAAY,RHEL,Healthcare,P,,11/2/2020,365.0,25123.6925
0063a00000hk0rsAAA,ANSIBLE,Telecom,P,,12/2/2020,365.0,73487.5
0063a00000hk1FCAAY,ANSIBLE,Information Technology Services,P,,12/2/2020,365.0,73487.5
0063a00000hk5BzAAI,RHEL,Retail,P,,9/30/2020,365.0,31437.5
0063a00000hk5DvAAI,ANSIBLE,Information Technology Services,P,,10/31/2020,365.0,46155.0
0063a00000hkFTDAA2,RHEL,Media/Technology,P,,11/30/2020,365.0,10202.25
0063a00000hkQhEAAU,OPENSHIFT,Services,P,,11/30/2020,365.0,105697.8
0063a00000hkQhEAAU,OPENSHIFT,Services,P,,11/30/2020,365.0,53513.75
0063a00000hkj7bAAA,OPENSHIFT,Services,P,,12/31/2020,365.0,28494.0
0063a00000hkj9cAAA,TRAINING,Services,P,,11/30/2020,365.0,102922.5
0063a00000iET0yAAG,RHEL,Healthcare,B,,11/27/2020,365.0,1583.0932999999998
0063a00000iET0yAAG,RHEL,Healthcare,B,,11/27/2020,365.0,3266.291725
0063a00000hhkqeAAA,OPENSHIFT,Other,P,,12/15/2020,365.0,6207.5
0063a00000hhkqeAAA,OPENSHIFT,Other,P,,12/15/2020,365.0,12672.6875
0063a00000hhkqeAAA,OPENSHIFT,Other,P,,12/15/2020,365.0,67180.0
0063a00000hi5EFAAY,ANSIBLE,Other,P,,11/2/2020,365.0,27232.5
0063a00000hikDyAAI,OPENSHIFT,Services,P,,9/21/2020,365.0,2738.375
0063a00000hisABAAY,ANSIBLE,Information Technology,P,,12/21/2020,365.0,27232.5
0063a00000hjN1nAAE,RHEL,Financial Services,P,,9/30/2020,365.0,27232.5
0063a00000hjN2qAAE,ANSIBLE,Financial Services,P,,12/21/2020,365.0,31437.5
0063a00000hjmeDAAQ,ANSIBLE,Manufacturing,P,,11/2/2020,365.0,46155.0
0063a00000hCOdeAAG,ANSIBLE,technology,P,,12/15/2020,365.0,54565.0
0063a00000hCUHOAA4,RHEL,Services,B,,12/20/2020,365.0,32699.0
0063a00000hCZuoAAG,STORAGE,Healthcare,P,,12/31/2020,365.0,117640.0
0063a00000hChQAAA0,RHEL,Services,P,,11/30/2020,365.0,86575.5625
0063a00000hChZ2AAK,ANSIBLE,Services,P,,2/16/2021,365.0,27232.5
0063a00000hCwWBAA0,ANSIBLE,Services,P,,9/30/2020,365.0,36693.75
0063a00000hDpSUAA0,ANSIBLE,Services,P,,12/31/2020,365.0,220662.5
0063a00000h924nAAA,ANSIBLE,Information Technology,P,,12/15/2020,365.0,81897.5
0063a00000hBWkXAAW,OPENSHIFT,Services,P,,9/21/2020,365.0,201740.0
0063a00000hBqs8AAC,TRAINING,Consulting,P,,9/30/2020,365.0,14617.5
0063a00000hBsE3AAK,TRAINING,Financial Services,P,,9/30/2020,365.0,69282.5
0063a00000hC0AmAAK,CONSULTING,Financial Services,P,,11/30/2020,365.0,105025.0
0063a00000gP4pLAAS,RHEL,Healthcare,B,,10/14/2020,365.0,633.7725
0063a00000h76NgAAI,RHEL,Services,P,,7/31/2020,1095.0,27933.326325
0063a00000h7EyLAAU,OPENSHIFT,Other,P,,11/30/2020,365.0,151280.0
0063a00000h7EyLAAU,OPENSHIFT,Other,P,,11/30/2020,365.0,75590.0
0063a00000h7g5JAAQ,ANSIBLE,Services,P,,12/21/2020,365.0,27232.5
0063a00000gOCzcAAG,RHEL,Other,B,,10/16/2020,365.0,633.7725
0063a00000hDIu6AAG,RHEL,Government,C,,9/30/2020,365.0,61277.02100000001
0063a00000hiYsQAAU,ANSIBLE,Manufacturing,P,,1/29/2021,365.0,147075.0
0063a00000hkLSfAAM,TRAINING,Media / Technology,P,,1/29/2021,365.0,11463.75
0063a00000iE5PKAA0,RHEL,Government,C,EMEA,9/30/2020,365.0,58200.49582500001
0063a00000iEQR2AAO,RHEL,Energy,C,,9/30/2020,365.0,24804.1125
0063a00000iEpfEAAS,RHEL,Enterprise,C,EMEA,9/30/2020,365.0,1025.0057000000004
0063a00000iEpmjAAC,RHEL,Telecom,C,EMEA,9/30/2020,365.0,7902.0309
0063a00000iEqFYAA0,RHEL,,C,,9/30/2020,365.0,2158.085
0063a00000iEqJsAAK,TRAINING,Financial Services,C,LATAM,9/30/2020,365.0,6826.349850000001
0063a00000iEqJsAAK,TRAINING,Financial Services,C,LATAM,9/30/2020,365.0,6826.349850000001
0063a00000iZsKzAAK,RHEL,Manufacturing,C,APAC,9/30/2020,365.0,4422.624675000001
0063a00000iZvs9AAC,TRAINING,,C,APAC,9/30/2020,365.0,15601.47
0063a00000ia0YrAAI,TRAINING,Government-Military,P,,12/4/2020,,156452.15
0066000001syqOkAAI,RHEL,Manufacturing,C,EMEA,9/30/2020,1095.0,19536.866425000004
0066000001syqOkAAI,RHEL,Manufacturing,C,EMEA,9/30/2020,1095.0,3966.129875
0066000001syqOkAAI,RHEL,Manufacturing,C,EMEA,9/30/2020,1095.0,6926.807299999999
0066000001syqOkAAI,MIDDLEWARE,Manufacturing,C,EMEA,9/30/2020,1095.0,8871.4516
0066000001syqOkAAI,RHEL,Manufacturing,C,EMEA,9/30/2020,1095.0,3800.158525
006f200001tobLiAAI,RHEL,Services,C,EMEA,9/30/2020,365.0,1548.801525
0063a00000hj5UVAAY,OPENSHIFT,Government-Military,P,,12/4/2020,365.0,67180.0
0063a00000hjMrnAAE,MIDDLEWARE,,P,,3/5/2021,365.0,41950.0
0063a00000hkIdKAAU,TRAINING,Media / Technology,P,,1/29/2021,365.0,34591.25
0063a00000hkLJJAA2,TRAINING,Electronics,P,,1/29/2021,365.0,46155.0
0063a00000iEauwAAC,TRAINING,Manufacturing,P,,1/29/2021,365.0,11463.75
0063a00000ia0XkAAI,RHEL,Manufacturing,P,,1/29/2021,365.0,52441.475
0063a00000gPKazAAG,OPENSHIFT,Telecom,P,EMEA,3/18/2021,365.0,201740.0
0063a00000gPKazAAG,OPENSHIFT,Telecom,P,EMEA,3/18/2021,365.0,201740.0
0063a00000hCyvbAAC,RHEL,Financial Services,C,EMEA,7/23/2020,365.0,-2818.133025
0063a00000hCyvbAAC,RHEL,Financial Services,C,EMEA,7/23/2020,365.0,-2818.133025
0063a00000hCyvbAAC,RHEL,Financial Services,C,EMEA,7/23/2020,365.0,-3887.9060499999987
0063a00000hCyvbAAC,RHEL,Financial Services,C,EMEA,7/23/2020,365.0,-3887.9060499999987
0063a00000h9gwMAAQ,ANSIBLE,State/County/Local Government,P,,3/26/2021,365.0,250097.5
0063a00000hCDQnAAO,RHEL,,C,,9/28/2020,1.0,2600.24075
0063a00000hCDQnAAO,RHEL,,C,,9/28/2020,1.0,914.140875
0063a00000hCDQnAAO,RHEL,,C,,9/28/2020,1.0,416925.7238749999
0063a00000hCDQnAAO,RHEL,,C,,9/28/2020,365.0,234553.4652
0063a00000hCDQnAAO,RHEL,,C,,9/28/2020,365.0,138.066075
0063a00000hCDQnAAO,RHEL,,C,,9/28/2020,1.0,69.37740000000002
0063a00000hCDQnAAO,RHEL,,C,,9/28/2020,1.0,76.73615000000002
0063a00000hCDQnAAO,RHEL,,C,,9/28/2020,1.0,9475.247550000002
0063a00000hCDQnAAO,RHEL,,C,,9/28/2020,1.0,740.36925
0063a00000iEasUAAS,ANSIBLE,Media / Technology,P,,1/29/2021,365.0,20925.0
0063a00000iEilDAAS,TRAINING,Media/Technology,C,EMEA,9/27/2020,365.0,741.0
0063a00000iEilDAAS,TRAINING,Media/Technology,C,,9/27/2020,365.0,741.0
0063a00000iEmDwAAK,TRAINING,Healthcare,C,EMEA,9/28/2020,90.0,6333.65
0063a00000iEmDwAAK,TRAINING,Healthcare,C,,9/28/2020,90.0,6333.65
0063a00000iEnNUAA0,TRAINING,Media / Technology,P,,1/29/2021,365.0,34591.25
0063a00000iEsMcAAK,TRAINING,Government,C,EMEA,9/30/2020,1.0,89.225
0063a00000iEsNkAAK,TRAINING,Services,C,EMEA,9/30/2020,1.0,176.625925
0063a00000iEsRRAA0,RHEL,Manufacturing,P,APAC,10/4/2021,365.0,4472.727250000001
0063a00000iEsRSAA0,TRAINING,,P,APAC,9/30/2021,365.0,15601.47
0063a00000iEN9eAAG,RHEL,Media and Entertainment,C,EMEA,9/16/2020,1.0,3341.3719999999994
0063a00000iEN9eAAG,RHEL,Media and Entertainment,C,,9/16/2020,1.0,3341.3719999999994
0063a00000iEfuIAAS,RHEL,Financial Services,C,EMEA,9/25/2020,1095.0,28673.84785
0063a00000iEfuIAAS,RHEL,Financial Services,C,EMEA,9/25/2020,1095.0,28673.84785
0063a00000iEgr5AAC,RHEL,Telecom,C,EMEA,9/23/2020,1095.0,-956.09595
0063a00000iEgr5AAC,RHEL,Telecom,C,EMEA,9/23/2020,1095.0,-956.09595
0063a00000iEj7fAAC,RHEL,Finance,C,EMEA,9/28/2020,1.0,4854.856625
0063a00000iEj7fAAC,RHEL,Finance,C,EMEA,9/28/2020,1.0,4854.856625
0063a00000iEj7fAAC,RHEL,Finance,C,EMEA,9/28/2020,365.0,9706.753825000002
0063a00000iEj7fAAC,RHEL,Finance,C,EMEA,9/28/2020,365.0,9706.753825000002
0063a00000iEjARAA0,RHEL,Manufacturing,C,EMEA,9/28/2020,1.0,203.1805
0063a00000iEjARAA0,RHEL,Manufacturing,C,EMEA,9/28/2020,1.0,203.1805
0063a00000iEjARAA0,RHEL,Manufacturing,C,EMEA,9/28/2020,365.0,3598.0872500000005
0063a00000iEjARAA0,RHEL,Manufacturing,C,EMEA,9/28/2020,365.0,3598.0872500000005
0063a00000iEqMuAAK,TRAINING,Finance,C,EMEA,9/22/2020,,685.388875
0063a00000iEqMuAAK,TRAINING,Finance,C,EMEA,9/22/2020,,685.388875
0063a00000hChJ4AAK,ANSIBLE,Media / Technology,P,,1/29/2021,1095.0,139716.25
0063a00000hChMXAA0,RHEL,Media / Technology,P,,1/29/2021,1095.0,59821.25
0063a00000iEPY6AAO,RHEL,Financial Services,C,EMEA,9/15/2020,365.0,3763.34375
0063a00000iEPY6AAO,RHEL,Financial Services,C,EMEA,9/15/2020,365.0,3763.34375
0063a00000iEfpKAAS,OPENSHIFT,Insurance,C,EMEA,9/24/2020,1.0,-1215.7547
0063a00000iEfpKAAS,OPENSHIFT,Insurance,C,EMEA,9/24/2020,1.0,-1215.7547
0063a00000iEfpKAAS,OPENSHIFT,Insurance,C,EMEA,9/24/2020,1.0,-2767.4417500000004
0063a00000iEfpKAAS,OPENSHIFT,Insurance,C,EMEA,9/24/2020,1.0,-2767.4417500000004
0063a00000hChJ5AAK,OPENSHIFT,Media / Technology,P,,1/29/2021,1095.0,690192.8
0063a00000hCn14AAC,STORAGE,Media / Technology,P,,1/29/2021,1095.0,17876.375
0063a00000himKhAAI,CLOUD INFRASTRUCTURE,Government-Military,P,,3/5/2021,365.0,36787.5215
0063a00000hj4pkAAA,TRAINING,Manufacturing,B,,1/29/2021,365.0,58938.2
0063a00000iE8hnAAC,CLOUD INFRASTRUCTURE,Telecom,P,APAC,12/31/2020,1095.0,16833.766275
0063a00000iE8hnAAC,CLOUD INFRASTRUCTURE,Telecom,P,APAC,12/31/2020,1095.0,57275.08045
0063a00000h6lgTAAQ,RHEL,Retail,C,EMEA,9/30/2020,365.0,1050.2357000000004
0063a00000hjmDvAAI,STORAGE,Government,C,EMEA,9/30/2020,365.0,336349.976425
0063a00000hjmDvAAI,STORAGE,Government,C,EMEA,9/30/2020,365.0,66009.475175
0063a00000hjopjAAA,MIDDLEWARE,Financial Services,C,APAC,9/30/2020,365.0,149709.874025
0063a00000hjopjAAA,RHEL,Financial Services,C,APAC,9/30/2020,365.0,36797.08787500001
0063a00000hjopjAAA,MIDDLEWARE,Financial Services,C,APAC,9/30/2020,365.0,41513.8574
0063a00000hjopjAAA,MIDDLEWARE,Financial Services,C,APAC,9/30/2020,365.0,33191.090125
0063a00000hjopjAAA,RHEL,Financial Services,C,APAC,9/30/2020,365.0,33731.1593
0063a00000hkQSuAAM,ANSIBLE,,P,,12/4/2020,365.0,20925.0
0063a00000iEZ1BAAW,RHEL,Financial Services,C,LATAM,9/30/2020,365.0,10145.587625
0063a00000iElt8AAC,RHEL,Government,C,APAC,9/30/2020,1095.0,437.7353999999999
0063a00000iElt8AAC,RHEL,Government,C,APAC,9/30/2020,1095.0,6902.229075
0063a00000iEpo6AAC,RHEL,,C,EMEA,9/30/2020,365.0,1758.9043500000002
0063a00000iEqI7AAK,RHEL,technology,C,EMEA,9/30/2020,30.0,7111.259624999999
0063a00000iEqI7AAK,RHEL,technology,C,EMEA,9/30/2020,365.0,10566.676325
0063a00000iEqI7AAK,RHEL,technology,C,EMEA,9/30/2020,30.0,59134.7417
0063a00000iEqI7AAK,RHEL,technology,C,EMEA,9/30/2020,365.0,392.95215
0063a00000iEqIRAA0,RHEL,technology,C,EMEA,9/30/2020,365.0,10566.676325
0063a00000iEqIRAA0,RHEL,technology,C,EMEA,9/30/2020,365.0,392.95215
0063a00000iEqIRAA0,RHEL,technology,C,EMEA,9/30/2020,30.0,57970.41925
0063a00000iEqIRAA0,RHEL,technology,C,EMEA,9/30/2020,30.0,7111.259624999999
0063a00000iEsOsAAK,MIDDLEWARE,Financial Services,P,,8/4/2021,365.0,181556.0
006f200001zpUgFAAU,MIDDLEWARE,Manufacturing,C,EMEA,9/30/2020,365.0,11167.612875
006f200001zqHQVAA2,MIDDLEWARE,Information Technology,C,APAC,9/30/2020,365.0,41595.413375
006f200001zqHQVAA2,MIDDLEWARE,Information Technology,C,APAC,9/30/2020,365.0,9020.876275
006f200001zqHQVAA2,MIDDLEWARE,Information Technology,C,APAC,9/30/2020,365.0,99968.9921
006f200001zqHQVAA2,RHEL,Information Technology,C,APAC,9/30/2020,365.0,6847.5009999999975
006f200001zqHQVAA2,MIDDLEWARE,Information Technology,C,APAC,9/30/2020,365.0,13798.471125
0063a00000hCivbAAC,OPENSHIFT,Education,P,,3/26/2021,365.0,91400.8
0063a00000iEcN8AAK,TRAINING,Information Technology,C,APAC,9/30/2020,365.0,12592.372
0063a00000iEcN8AAK,TRAINING,Information Technology,C,APAC,9/30/2020,365.0,4659.639500000001
0063a00000iEcN8AAK,TRAINING,Information Technology,C,APAC,9/30/2020,365.0,7198.1138999999985
0063a00000iEcN8AAK,TRAINING,Information Technology,C,APAC,9/30/2020,365.0,9419.279000000002
0063a00000iEcN8AAK,TRAINING,Information Technology,C,APAC,9/30/2020,365.0,9419.279000000002
0063a00000iEqA0AAK,RHEL,,C,,9/30/2020,365.0,108.14750000000004
0063a00000iEsTjAAK,RHEL,Financial Services,B,LATAM,9/30/2021,365.0,10145.587625
006f200001ubM0IAAU,MIDDLEWARE,Consulting,C,EMEA,9/30/2020,365.0,34031.585525
006f200001ubM0IAAU,MIDDLEWARE,Consulting,C,EMEA,9/30/2020,365.0,22654.39035
006f200001ubM0IAAU,MIDDLEWARE,Consulting,C,EMEA,9/30/2020,365.0,3060.330825
006f200001ubM0IAAU,MIDDLEWARE,Consulting,C,EMEA,9/30/2020,365.0,18862.005975
006f200001ubM0IAAU,MIDDLEWARE,Consulting,C,EMEA,9/30/2020,365.0,15543.630224999995
006f200001x3OX1AAM,RHEL,Manufacturing,P,,1/29/2021,365.0,10824.59
006f200002072voAAA,STORAGE,Education,P,EMEA,1/31/2021,365.0,13984.500325
006f200002072voAAA,CONSULTING,Education,P,EMEA,1/31/2021,,60932.862775
0063a00000gO0JGAA0,STORAGE,Financial Services,P,EMEA,1/31/2021,365.0,364970.467925
0063a00000gO0JGAA0,MIDDLEWARE,Financial Services,P,EMEA,1/31/2021,365.0,54125.36725000001
0063a00000gO0JGAA0,OPENSHIFT,Financial Services,P,EMEA,1/31/2021,365.0,182435.22345
0063a00000gP4A1AAK,ANSIBLE,State/County/Local Government,P,,12/2/2020,365.0,175038.25
0063a00000gP4A1AAK,TRAINING,State/County/Local Government,P,,12/2/2020,365.0,29335.0
0063a00000hj4sSAAQ,STORAGE,Financial Services,P,EMEA,1/31/2021,365.0,234641.81225
0063a00000iEsSIAA0,RHEL,Education,P,,4/30/2021,365.0,14060.3375
0063a00000iEsTdAAK,MIDDLEWARE,Financial Services,P,APAC,11/24/2021,365.0,176289.048275
0063a00000iEsTdAAK,MIDDLEWARE,Financial Services,P,APAC,11/24/2021,365.0,48896.975375
0063a00000iEsTdAAK,RHEL,Financial Services,P,APAC,11/24/2021,365.0,43343.32675
0063a00000iEsTdAAK,RHEL,Financial Services,P,APAC,11/24/2021,365.0,39733.48142499998
0063a00000iEsTdAAK,MIDDLEWARE,Financial Services,P,APAC,11/24/2021,365.0,39097.5803
0063a00000iEsTeAAK,MIDDLEWARE,Information Technology,P,APAC,9/30/2021,365.0,11377.25315
0063a00000iEsTeAAK,MIDDLEWARE,Information Technology,P,APAC,9/30/2021,365.0,34331.738425
0063a00000iEsTeAAK,MIDDLEWARE,Information Technology,P,APAC,9/30/2021,365.0,7431.932924999999
0063a00000iEsTeAAK,RHEL,Information Technology,P,APAC,9/30/2021,365.0,5637.196875
0063a00000iEsTeAAK,MIDDLEWARE,Information Technology,P,APAC,9/30/2021,365.0,82536.15540000003
0063a00000iEsTvAAK,RHEL,Retail,C,,8/24/2020,365.0,-13498.076125
0063a00000iEsTvAAK,RHEL,Retail,C,,8/24/2020,365.0,-199757.605
006f200001x3OZHAA2,RHEL,Media / Technology,P,,1/29/2021,365.0,10824.59
0063a00000hCNVlAAO,RHEL,Retail,C,,9/29/2020,1.0,27476.873575
0063a00000hjlK2AAI,ANSIBLE,State/County/Local Government,P,,1/14/2021,365.0,65291.955
0063a00000iEsOOAA0,TRAINING,,C,EMEA,9/30/2020,3.0,373.0625
0063a00000iEsOnAAK,TRAINING,,C,EMEA,9/29/2020,,562.2875
0063a00000iEsOxAAK,TRAINING,Retail,C,EMEA,9/29/2020,,562.2875
0063a00000iEsP7AAK,TRAINING,,C,EMEA,9/30/2020,,656.9
0063a00000iEsQ0AAK,TRAINING,,C,EMEA,9/29/2020,,806.6821
0063a00000iEsQFAA0,TRAINING,Services,C,EMEA,9/30/2020,,806.6821
0063a00000iEsQjAAK,TRAINING,Services,C,EMEA,9/29/2020,,746.235225
0063a00000ia9WlAAI,RHEL,Government-Military,B,,12/1/2020,180.0,25577.412
0063a00000ia9WlAAI,RHEL,Government-Military,B,,12/1/2020,180.0,31902.404800000015
006f200001t0txKAAQ,RHEL,Manufacturing,P,,1/29/2021,365.0,10824.59
006f200001tmq1nAAA,OPENSHIFT,Logistics & Transport,C,,9/30/2020,365.0,488731.25
006f200001tmq1nAAA,RHEL,Logistics & Transport,C,,9/30/2020,1095.0,254467.020625
006f200001tmq1nAAA,RHEL,Logistics & Transport,C,,9/30/2020,1095.0,3009996.6875
006f200001tmq1nAAA,RHEL,Logistics & Transport,C,,9/30/2020,1095.0,815081.3
006f200001tmq1nAAA,ANSIBLE,Logistics & Transport,C,,9/30/2020,365.0,70859.375
006f200001tmq1nAAA,STORAGE,Logistics & Transport,C,,9/30/2020,365.0,94512.5
006f200001tmq1nAAA,RHEL,Logistics & Transport,C,,9/30/2020,365.0,171480.294375
006f200001tmq1nAAA,RHEL,Logistics & Transport,C,,9/30/2020,365.0,1573305.875
006f200001tmq1nAAA,ANSIBLE,Logistics & Transport,C,,9/30/2020,365.0,27232.5
006f200001tmq1nAAA,TRAINING,Logistics & Transport,C,,9/30/2020,365.0,36693.75
006f200001tmq1nAAA,TRAINING,Logistics & Transport,C,,9/30/2020,365.0,73487.5
0063a00000hCEyJAAW,OPENSHIFT,Manufacturing,B,,1/29/2021,365.0,210150.0
0063a00000hCNPCAA4,RHEL,,C,,9/29/2020,1.0,15768.177225
0063a00000hCNSjAAO,RHEL,Information Technology,C,,9/29/2020,1.0,15481.774675
0063a00000hCNVpAAO,RHEL,Information Technology Services,C,,9/29/2020,1.0,55203.61335
0063a00000hCmNSAA0,RHEL,Media/Technology,C,,7/20/2020,30.0,3999.875
